predictor_row_key_t,target_row_key_t_plus_1,ticker,fiscal_year_t,target_year,temporal_partition,fold_membership,present_in_main_rule_a_primary,present_in_main_rule_b_listing_robustness,present_in_expanded_rule_a_company_scope_robustness,present_in_expanded_rule_b_combined_robustness,sample_membership_signature
پارسان|1398,پارسان|1399,پارسان,1398,1399,development,fold2_validation,false,false,true,true,part3+part4
پارسان|1399,پارسان|1400,پارسان,1399,1400,locked_final_test,locked_final_test,false,false,true,true,part3+part4
پارسان|1400,پارسان|1401,پارسان,1400,1401,locked_final_test,locked_final_test,false,false,true,true,part3+part4
پارسان|1401,پارسان|1402,پارسان,1401,1402,locked_final_test,locked_final_test,false,false,true,true,part3+part4
پدرخش|1393,پدرخش|1394,پدرخش,1393,1394,development,fold1_train|fold2_train,true,true,true,true,primary+part2+part3+part4
پدرخش|1394,پدرخش|1395,پدرخش,1394,1395,development,fold1_train|fold2_train,true,true,true,true,primary+part2+part3+part4
پدرخش|1395,پدرخش|1396,پدرخش,1395,1396,development,fold1_validation|fold2_train,true,true,true,true,primary+part2+part3+part4
پدرخش|1396,پدرخش|1397,پدرخش,1396,1397,development,fold1_validation|fold2_train,true,true,true,true,primary+part2+part3+part4
پدرخش|1397,پدرخش|1398,پدرخش,1397,1398,development,fold2_validation,true,true,true,true,primary+part2+part3+part4
پدرخش|1398,پدرخش|1399,پدرخش,1398,1399,development,fold2_validation,true,true,true,true,primary+part2+part3+part4
پدرخش|1399,پدرخش|1400,پدرخش,1399,1400,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
پدرخش|1400,پدرخش|1401,پدرخش,1400,1401,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
پدرخش|1401,پدرخش|1402,پدرخش,1401,1402,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
پرداخت|1396,پرداخت|1397,پرداخت,1396,1397,development,fold1_validation|fold2_train,true,false,true,false,primary+part3
پرداخت|1397,پرداخت|1398,پرداخت,1397,1398,development,fold2_validation,true,true,true,true,primary+part2+part3+part4
پرداخت|1398,پرداخت|1399,پرداخت,1398,1399,development,fold2_validation,true,true,true,true,primary+part2+part3+part4
پرداخت|1399,پرداخت|1400,پرداخت,1399,1400,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
پرداخت|1400,پرداخت|1401,پرداخت,1400,1401,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
پسهند|1393,پسهند|1394,پسهند,1393,1394,development,fold1_train|fold2_train,true,true,true,true,primary+part2+part3+part4
پسهند|1394,پسهند|1395,پسهند,1394,1395,development,fold1_train|fold2_train,true,true,true,true,primary+part2+part3+part4
پسهند|1395,پسهند|1396,پسهند,1395,1396,development,fold1_validation|fold2_train,true,true,true,true,primary+part2+part3+part4
پسهند|1396,پسهند|1397,پسهند,1396,1397,development,fold1_validation|fold2_train,true,true,true,true,primary+part2+part3+part4
پسهند|1397,پسهند|1398,پسهند,1397,1398,development,fold2_validation,true,true,true,true,primary+part2+part3+part4
پسهند|1398,پسهند|1399,پسهند,1398,1399,development,fold2_validation,true,true,true,true,primary+part2+part3+part4
پسهند|1399,پسهند|1400,پسهند,1399,1400,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
پسهند|1400,پسهند|1401,پسهند,1400,1401,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
پسهند|1401,پسهند|1402,پسهند,1401,1402,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
پلاسک|1393,پلاسک|1394,پلاسک,1393,1394,development,fold1_train|fold2_train,true,true,true,true,primary+part2+part3+part4
پلاسک|1394,پلاسک|1395,پلاسک,1394,1395,development,fold1_train|fold2_train,true,true,true,true,primary+part2+part3+part4
پلاسک|1395,پلاسک|1396,پلاسک,1395,1396,development,fold1_validation|fold2_train,true,true,true,true,primary+part2+part3+part4
پلاسک|1396,پلاسک|1397,پلاسک,1396,1397,development,fold1_validation|fold2_train,true,true,true,true,primary+part2+part3+part4
پلاسک|1397,پلاسک|1398,پلاسک,1397,1398,development,fold2_validation,true,true,true,true,primary+part2+part3+part4
پلاسک|1398,پلاسک|1399,پلاسک,1398,1399,development,fold2_validation,true,true,true,true,primary+part2+part3+part4
پلاسک|1399,پلاسک|1400,پلاسک,1399,1400,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
پلاسک|1400,پلاسک|1401,پلاسک,1400,1401,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
پلاسک|1401,پلاسک|1402,پلاسک,1401,1402,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
چافست|1393,چافست|1394,چافست,1393,1394,development,fold1_train|fold2_train,true,true,true,true,primary+part2+part3+part4
چافست|1394,چافست|1395,چافست,1394,1395,development,fold1_train|fold2_train,true,true,true,true,primary+part2+part3+part4
چافست|1395,چافست|1396,چافست,1395,1396,development,fold1_validation|fold2_train,true,true,true,true,primary+part2+part3+part4
چافست|1396,چافست|1397,چافست,1396,1397,development,fold1_validation|fold2_train,true,true,true,true,primary+part2+part3+part4
چافست|1397,چافست|1398,چافست,1397,1398,development,fold2_validation,true,true,true,true,primary+part2+part3+part4
چافست|1398,چافست|1399,چافست,1398,1399,development,fold2_validation,true,true,true,true,primary+part2+part3+part4
چافست|1399,چافست|1400,چافست,1399,1400,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
چافست|1400,چافست|1401,چافست,1400,1401,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
چافست|1401,چافست|1402,چافست,1401,1402,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
چکارن|1393,چکارن|1394,چکارن,1393,1394,development,fold1_train|fold2_train,true,true,true,true,primary+part2+part3+part4
چکارن|1394,چکارن|1395,چکارن,1394,1395,development,fold1_train|fold2_train,true,true,true,true,primary+part2+part3+part4
چکارن|1395,چکارن|1396,چکارن,1395,1396,development,fold1_validation|fold2_train,true,true,true,true,primary+part2+part3+part4
چکارن|1396,چکارن|1397,چکارن,1396,1397,development,fold1_validation|fold2_train,true,true,true,true,primary+part2+part3+part4
چکارن|1397,چکارن|1398,چکارن,1397,1398,development,fold2_validation,true,true,true,true,primary+part2+part3+part4
چکارن|1398,چکارن|1399,چکارن,1398,1399,development,fold2_validation,true,true,true,true,primary+part2+part3+part4
چکارن|1399,چکارن|1400,چکارن,1399,1400,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
چکارن|1400,چکارن|1401,چکارن,1400,1401,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
چکارن|1401,چکارن|1402,چکارن,1401,1402,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
کاوه|1396,کاوه|1397,کاوه,1396,1397,development,fold1_validation|fold2_train,true,false,true,false,primary+part3
کاوه|1397,کاوه|1398,کاوه,1397,1398,development,fold2_validation,true,true,true,true,primary+part2+part3+part4
کاوه|1398,کاوه|1399,کاوه,1398,1399,development,fold2_validation,true,true,true,true,primary+part2+part3+part4
کاوه|1399,کاوه|1400,کاوه,1399,1400,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
کاوه|1400,کاوه|1401,کاوه,1400,1401,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
کاوه|1401,کاوه|1402,کاوه,1401,1402,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
کبافق|1392,کبافق|1393,کبافق,1392,1393,development,fold1_train|fold2_train,true,true,true,true,primary+part2+part3+part4
کبافق|1393,کبافق|1394,کبافق,1393,1394,development,fold1_train|fold2_train,true,true,true,true,primary+part2+part3+part4
کبافق|1394,کبافق|1395,کبافق,1394,1395,development,fold1_train|fold2_train,true,true,true,true,primary+part2+part3+part4
کبافق|1395,کبافق|1396,کبافق,1395,1396,development,fold1_validation|fold2_train,true,true,true,true,primary+part2+part3+part4
کبافق|1396,کبافق|1397,کبافق,1396,1397,development,fold1_validation|fold2_train,true,true,true,true,primary+part2+part3+part4
کبافق|1397,کبافق|1398,کبافق,1397,1398,development,fold2_validation,true,true,true,true,primary+part2+part3+part4
کبافق|1398,کبافق|1399,کبافق,1398,1399,development,fold2_validation,true,true,true,true,primary+part2+part3+part4
کبافق|1399,کبافق|1400,کبافق,1399,1400,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
کبافق|1400,کبافق|1401,کبافق,1400,1401,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
کبافق|1401,کبافق|1402,کبافق,1401,1402,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
کرازی|1392,کرازی|1393,کرازی,1392,1393,development,fold1_train|fold2_train,true,true,true,true,primary+part2+part3+part4
کرازی|1393,کرازی|1394,کرازی,1393,1394,development,fold1_train|fold2_train,true,true,true,true,primary+part2+part3+part4
کرازی|1394,کرازی|1395,کرازی,1394,1395,development,fold1_train|fold2_train,true,true,true,true,primary+part2+part3+part4
کرازی|1395,کرازی|1396,کرازی,1395,1396,development,fold1_validation|fold2_train,true,true,true,true,primary+part2+part3+part4
کرازی|1396,کرازی|1397,کرازی,1396,1397,development,fold1_validation|fold2_train,true,true,true,true,primary+part2+part3+part4
کرازی|1397,کرازی|1398,کرازی,1397,1398,development,fold2_validation,true,true,true,true,primary+part2+part3+part4
کرازی|1398,کرازی|1399,کرازی,1398,1399,development,fold2_validation,true,true,true,true,primary+part2+part3+part4
کرازی|1399,کرازی|1400,کرازی,1399,1400,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
کرازی|1400,کرازی|1401,کرازی,1400,1401,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
کرازی|1401,کرازی|1402,کرازی,1401,1402,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
کفرا|1392,کفرا|1393,کفرا,1392,1393,development,fold1_train|fold2_train,true,true,true,true,primary+part2+part3+part4
کفرا|1393,کفرا|1394,کفرا,1393,1394,development,fold1_train|fold2_train,true,true,true,true,primary+part2+part3+part4
کفرا|1394,کفرا|1395,کفرا,1394,1395,development,fold1_train|fold2_train,true,true,true,true,primary+part2+part3+part4
کفرا|1395,کفرا|1396,کفرا,1395,1396,development,fold1_validation|fold2_train,true,true,true,true,primary+part2+part3+part4
کفرا|1396,کفرا|1397,کفرا,1396,1397,development,fold1_validation|fold2_train,true,true,true,true,primary+part2+part3+part4
کفرا|1397,کفرا|1398,کفرا,1397,1398,development,fold2_validation,true,true,true,true,primary+part2+part3+part4
کفرا|1398,کفرا|1399,کفرا,1398,1399,development,fold2_validation,true,true,true,true,primary+part2+part3+part4
کفرا|1399,کفرا|1400,کفرا,1399,1400,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
کفرا|1400,کفرا|1401,کفرا,1400,1401,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
کفرا|1401,کفرا|1402,کفرا,1401,1402,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
کفپارس|1392,کفپارس|1393,کفپارس,1392,1393,development,fold1_train|fold2_train,true,true,true,true,primary+part2+part3+part4
کفپارس|1393,کفپارس|1394,کفپارس,1393,1394,development,fold1_train|fold2_train,true,true,true,true,primary+part2+part3+part4
کفپارس|1394,کفپارس|1395,کفپارس,1394,1395,development,fold1_train|fold2_train,true,true,true,true,primary+part2+part3+part4
کفپارس|1395,کفپارس|1396,کفپارس,1395,1396,development,fold1_validation|fold2_train,true,true,true,true,primary+part2+part3+part4
کفپارس|1396,کفپارس|1397,کفپارس,1396,1397,development,fold1_validation|fold2_train,true,true,true,true,primary+part2+part3+part4
کفپارس|1397,کفپارس|1398,کفپارس,1397,1398,development,fold2_validation,true,true,true,true,primary+part2+part3+part4
کفپارس|1398,کفپارس|1399,کفپارس,1398,1399,development,fold2_validation,true,true,true,true,primary+part2+part3+part4
کفپارس|1399,کفپارس|1400,کفپارس,1399,1400,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
کفپارس|1400,کفپارس|1401,کفپارس,1400,1401,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
کفپارس|1401,کفپارس|1402,کفپارس,1401,1402,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
کهمدا|1392,کهمدا|1393,کهمدا,1392,1393,development,fold1_train|fold2_train,true,true,true,true,primary+part2+part3+part4
کهمدا|1393,کهمدا|1394,کهمدا,1393,1394,development,fold1_train|fold2_train,true,true,true,true,primary+part2+part3+part4
کهمدا|1394,کهمدا|1395,کهمدا,1394,1395,development,fold1_train|fold2_train,true,true,true,true,primary+part2+part3+part4
کهمدا|1395,کهمدا|1396,کهمدا,1395,1396,development,fold1_validation|fold2_train,true,true,true,true,primary+part2+part3+part4
کهمدا|1396,کهمدا|1397,کهمدا,1396,1397,development,fold1_validation|fold2_train,true,true,true,true,primary+part2+part3+part4
کهمدا|1397,کهمدا|1398,کهمدا,1397,1398,development,fold2_validation,true,true,true,true,primary+part2+part3+part4
کهمدا|1398,کهمدا|1399,کهمدا,1398,1399,development,fold2_validation,true,true,true,true,primary+part2+part3+part4
کهمدا|1399,کهمدا|1400,کهمدا,1399,1400,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
کهمدا|1400,کهمدا|1401,کهمدا,1400,1401,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
کهمدا|1401,کهمدا|1402,کهمدا,1401,1402,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
کویر|1398,کویر|1399,کویر,1398,1399,development,fold2_validation,true,false,true,false,primary+part3
کویر|1399,کویر|1400,کویر,1399,1400,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
کویر|1400,کویر|1401,کویر,1400,1401,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
کویر|1401,کویر|1402,کویر,1401,1402,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
کگاز|1392,کگاز|1393,کگاز,1392,1393,development,fold1_train|fold2_train,true,true,true,true,primary+part2+part3+part4
کگاز|1393,کگاز|1394,کگاز,1393,1394,development,fold1_train|fold2_train,true,true,true,true,primary+part2+part3+part4
کگاز|1394,کگاز|1395,کگاز,1394,1395,development,fold1_train|fold2_train,true,true,true,true,primary+part2+part3+part4
کگاز|1395,کگاز|1396,کگاز,1395,1396,development,fold1_validation|fold2_train,true,true,true,true,primary+part2+part3+part4
کگاز|1396,کگاز|1397,کگاز,1396,1397,development,fold1_validation|fold2_train,true,true,true,true,primary+part2+part3+part4
کگاز|1397,کگاز|1398,کگاز,1397,1398,development,fold2_validation,true,true,true,true,primary+part2+part3+part4
کگاز|1398,کگاز|1399,کگاز,1398,1399,development,fold2_validation,true,true,true,true,primary+part2+part3+part4
کگاز|1399,کگاز|1400,کگاز,1399,1400,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
کگاز|1400,کگاز|1401,کگاز,1400,1401,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
کگاز|1401,کگاز|1402,کگاز,1401,1402,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
کگل|1392,کگل|1393,کگل,1392,1393,development,fold1_train|fold2_train,true,true,true,true,primary+part2+part3+part4
کگل|1393,کگل|1394,کگل,1393,1394,development,fold1_train|fold2_train,true,true,true,true,primary+part2+part3+part4
کگل|1394,کگل|1395,کگل,1394,1395,development,fold1_train|fold2_train,true,true,true,true,primary+part2+part3+part4
کگل|1395,کگل|1396,کگل,1395,1396,development,fold1_validation|fold2_train,true,true,true,true,primary+part2+part3+part4
کگل|1396,کگل|1397,کگل,1396,1397,development,fold1_validation|fold2_train,true,true,true,true,primary+part2+part3+part4
کگل|1397,کگل|1398,کگل,1397,1398,development,fold2_validation,true,true,true,true,primary+part2+part3+part4
کگل|1398,کگل|1399,کگل,1398,1399,development,fold2_validation,true,true,true,true,primary+part2+part3+part4
کگل|1399,کگل|1400,کگل,1399,1400,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
کگل|1400,کگل|1401,کگل,1400,1401,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
کگل|1401,کگل|1402,کگل,1401,1402,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
کیمیاتک|1400,کیمیاتک|1401,کیمیاتک,1400,1401,locked_final_test,locked_final_test,true,false,true,false,primary+part3
کیمیاتک|1401,کیمیاتک|1402,کیمیاتک,1401,1402,locked_final_test,locked_final_test,true,true,true,true,primary+part2+part3+part4
